budget,capacity,terminal,root,node,bc_tr_asp,num_interm_nodes,family_size,category,value
175,min,1886,1857,1854,0.00035911930819218225,1,1,only_child,8629915.758251993
175,min,1887,1853,1864,0.00010983381060160308,4,2,dominant,3181053.503491521
175,min,1887,1853,1863,0.00011631289527062614,4,2,dominant,3181053.503491521
175,min,1887,1853,1859,0.00013826129768760347,4,2,dominant,3181053.503491521
175,min,1887,1853,1855,0.0003174796320785033,4,2,dominant,3181053.503491521
175,min,1889,1857,1868,0.0006399918944779837,1,1,only_child,3996569.8898939053
175,min,1890,1853,1870,0.00026298150788306326,3,1,only_child,2777213.735289869
175,min,1890,1853,1860,0.0002708950454810465,3,1,only_child,2777213.735289869
175,min,1890,1853,1852,0.00045006974190752526,3,1,only_child,2777213.735289869
175,min,1891,1858,1874,0.0002684136945480265,2,2,protected,7505242.556738599
175,min,1891,1858,1875,0.0004422384031404744,2,2,protected,7505242.556738599
175,min,1892,1858,1874,0.0002684136945480265,2,2,dominant,7628098.057749215
175,min,1892,1858,1875,0.0004422384031404744,2,2,dominant,7628098.057749215
175,min,1893,1858,1875,0.0004422384031404744,1,1,only_child,3372413.0315185464
175,min,1894,1853,1877,0.00026843777131539383,1,1,only_child,6385502.17229874
175,min,1895,1853,1878,5.6735512857961805e-05,2,2,protected,3963257.7004387355
175,min,1895,1853,1877,0.00026843777131539383,2,2,protected,3963257.7004387355
175,min,1896,1853,1878,5.6735512857961805e-05,2,2,dominant,3984082.8119665813
175,min,1896,1853,1877,0.00026843777131539383,2,2,dominant,3984082.8119665813
175,min,1897,1853,1863,0.00011631289527062614,3,1,only_child,3831915.274574983
175,min,1897,1853,1859,0.00013826129768760347,3,1,only_child,3831915.274574983
175,min,1897,1853,1855,0.0003174796320785033,3,1,only_child,3831915.274574983
175,min,1899,1834,1840,0.0005208981447886684,1,1,only_child,3912543.955957349
175,min,1904,1834,1837,0.0004300010001589727,2,1,only_child,7110097.5995076
175,min,1904,1834,1840,0.0005208981447886684,2,1,only_child,7110097.5995076
175,min,1906,1843,1845,8.632320592678426e-05,2,2,protected,3502243.248324103
175,min,1906,1843,1844,7.056899493245079e-05,2,2,protected,3502243.248324103
175,min,1907,1843,1845,8.632320592678426e-05,2,2,dominant,5682005.523913312
175,min,1907,1843,1844,7.056899493245079e-05,2,2,dominant,5682005.523913312
175,min,1909,1843,1849,9.608564311864518e-05,4,2,dominant,7328149.206943658
175,min,1909,1843,1850,4.6412730082356545e-05,4,2,dominant,7328149.206943658
175,min,1909,1843,1845,8.632320592678426e-05,4,2,dominant,7328149.206943658
175,min,1909,1843,1844,7.056899493245079e-05,4,2,dominant,7328149.206943658
175,min,1912,602,670,0.006043894931098145,2,1,only_child,8957855.505056681
175,min,1912,602,654,0.003365453215139171,2,1,only_child,8957855.505056681
200,min,131,1,21,0.006832417433505095,1,2,protected,1750118.7353424656
200,min,132,1,21,0.006832417433505095,1,2,dominant,6821802.882816058
200,min,136,1,22,0.0026167533486082116,1,2,dominant,6821802.882816058
200,min,144,1,24,0.0009101443806205299,4,1,only_child,8541812.466721177
200,min,144,1,48,0.004625416490922056,4,1,only_child,8541812.466721177
200,min,144,1,45,0.006036491220157679,4,1,only_child,8541812.466721177
200,min,144,1,21,0.006832417433505095,4,1,only_child,8541812.466721177
200,min,160,1,42,0.0031583585511919046,2,2,dominant,5162728.501841529
200,min,160,1,22,0.0026167533486082116,2,2,dominant,5162728.501841529
200,min,183,1,48,0.004625416490922056,3,2,dominant,5331335.241171337
200,min,183,1,45,0.006036491220157679,3,2,dominant,5331335.241171337
200,min,183,1,21,0.006832417433505095,3,2,dominant,5331335.241171337
200,min,443,1141,324,0.01285148544158195,2,1,only_child,4502325.636607452
200,min,443,1141,1148,0.006427823919903145,2,1,only_child,4502325.636607452
200,min,480,302,345,0.00769298343512892,2,1,only_child,9997367.675814806
200,min,480,302,304,0.018618634459969526,2,1,only_child,9997367.675814806
200,min,488,301,347,0.028667694920679245,1,2,dominant,8720063.978964943
200,min,840,601,624,0.0017429782398865965,4,2,dominant,6161306.158584186
200,min,840,601,638,0.006384698441742464,4,2,dominant,6161306.158584186
200,min,840,601,628,0.007640129187979631,4,2,dominant,6161306.158584186
200,min,840,601,633,0.018884346153560678,4,2,dominant,6161306.158584186
200,min,842,601,638,0.006384698441742464,3,1,only_child,9627188.06665995
200,min,842,601,628,0.007640129187979631,3,1,only_child,9627188.06665995
200,min,842,601,633,0.018884346153560678,3,1,only_child,9627188.06665995
200,min,852,601,628,0.007640129187979631,2,3,dominant,2176755.8177108536
200,min,852,601,633,0.018884346153560678,2,3,dominant,2176755.8177108536
200,min,901,601,715,0.0010688462703522749,7,2,protected,4428120.017628127
200,min,901,601,717,0.0007599742085838884,7,2,protected,4428120.017628127
200,min,901,601,706,0.0008813859740299066,7,2,protected,4428120.017628127
200,min,901,601,707,0.0013510655748785552,7,2,protected,4428120.017628127
200,min,901,601,722,0.004120112705616514,7,2,protected,4428120.017628127
200,min,901,601,726,0.002050243500214259,7,2,protected,4428120.017628127
200,min,901,601,712,0.003268264625630817,7,2,protected,4428120.017628127
200,min,902,601,715,0.0010688462703522749,7,2,dominant,8113892.541203884
200,min,902,601,717,0.0007599742085838884,7,2,dominant,8113892.541203884
200,min,902,601,706,0.0008813859740299066,7,2,dominant,8113892.541203884
200,min,902,601,707,0.0013510655748785552,7,2,dominant,8113892.541203884
200,min,902,601,722,0.004120112705616514,7,2,dominant,8113892.541203884
200,min,902,601,726,0.002050243500214259,7,2,dominant,8113892.541203884
200,min,902,601,712,0.003268264625630817,7,2,dominant,8113892.541203884
200,min,903,601,722,0.004120112705616514,3,1,only_child,4720751.239980388
200,min,903,601,726,0.002050243500214259,3,1,only_child,4720751.239980388
200,min,903,601,712,0.003268264625630817,3,1,only_child,4720751.239980388
200,min,905,608,718,0.00034163569794847383,1,1,only_child,6189299.534621126
200,min,907,608,720,0.001088936711536942,10,1,only_child,9249764.232243523
200,min,907,608,609,0.001054413362467129,10,1,only_child,9249764.232243523
200,min,907,608,723,0.005587315075307755,10,1,only_child,9249764.232243523
200,min,907,608,705,0.002219698071879329,10,1,only_child,9249764.232243523
200,min,907,608,722,0.004120112705616514,10,1,only_child,9249764.232243523
200,min,907,608,707,0.0013510655748785552,10,1,only_child,9249764.232243523
200,min,907,608,706,0.0008813859740299066,10,1,only_child,9249764.232243523
200,min,907,608,717,0.0007599742085838884,10,1,only_child,9249764.232243523
200,min,907,608,708,0.0004013452910228706,10,1,only_child,9249764.232243523
200,min,907,608,718,0.00034163569794847383,10,1,only_child,9249764.232243523
200,min,908,608,703,9.04960799768793e-05,3,1,only_child,6540095.451359273
200,min,908,608,708,0.0004013452910228706,3,1,only_child,6540095.451359273
200,min,908,608,718,0.00034163569794847383,3,1,only_child,6540095.451359273
200,min,912,601,710,0.004170056298629489,6,2,dominant,7977881.458007641
200,min,912,601,723,0.005587315075307755,6,2,dominant,7977881.458007641
200,min,912,601,705,0.002219698071879329,6,2,dominant,7977881.458007641
200,min,912,601,722,0.004120112705616514,6,2,dominant,7977881.458007641
200,min,912,601,726,0.002050243500214259,6,2,dominant,7977881.458007641
200,min,912,601,712,0.003268264625630817,6,2,dominant,7977881.458007641
200,min,913,601,706,0.0008813859740299066,5,1,only_child,3333273.6205978887
200,min,913,601,707,0.0013510655748785552,5,1,only_child,3333273.6205978887
200,min,913,601,722,0.004120112705616514,5,1,only_child,3333273.6205978887
200,min,913,601,726,0.002050243500214259,5,1,only_child,3333273.6205978887
200,min,913,601,712,0.003268264625630817,5,1,only_child,3333273.6205978887
200,min,914,601,705,0.002219698071879329,4,1,only_child,3264217.8095894605
200,min,914,601,722,0.004120112705616514,4,1,only_child,3264217.8095894605
200,min,914,601,726,0.002050243500214259,4,1,only_child,3264217.8095894605
200,min,914,601,712,0.003268264625630817,4,1,only_child,3264217.8095894605
200,min,952,601,652,0.030712533223626683,3,1,only_child,6419223.441107456
200,min,952,601,375,0.019596391976719998,3,1,only_child,6419223.441107456
200,min,952,601,633,0.018884346153560678,3,1,only_child,6419223.441107456
200,min,1220,1141,1156,0.008679280900039719,4,1,only_child,8235622.812558777
200,min,1220,1141,1136,0.014606611935580391,4,1,only_child,8235622.812558777
200,min,1220,1141,324,0.01285148544158195,4,1,only_child,8235622.812558777
200,min,1220,1141,1148,0.006427823919903145,4,1,only_child,8235622.812558777
200,min,1527,1319,1351,2.1621315008823058e-05,1,2,dominant,4021824.0111616314
200,min,1535,1301,1354,4.64516336215709e-06,2,3,protected,2495000.390292799
200,min,1535,1301,1355,1.043577588192087e-05,2,3,protected,2495000.390292799
200,min,1537,1301,1355,1.043577588192087e-05,1,3,dominant,2536803.7478021136
200,min,1538,1301,1355,1.043577588192087e-05,1,3,protected,2458328.434222925
200,min,1565,1301,1354,4.64516336215709e-06,2,3,dominant,5464869.005383385
200,min,1565,1301,1355,1.043577588192087e-05,2,3,dominant,5464869.005383385
200,min,1637,1623,1619,4.3236527439199484e-05,3,1,only_child,8164024.148002518
200,min,1637,1623,1621,7.131767808166583e-05,3,1,only_child,8164024.148002518
200,min,1637,1623,1622,4.302582727261543e-05,3,1,only_child,8164024.148002518
200,min,1681,1649,1654,0.0003221111744475068,4,2,dominant,5123540.644651398
200,min,1681,1649,1655,0.0006158314305098937,4,2,dominant,5123540.644651398
200,min,1681,1649,1657,0.00023428228467482813,4,2,dominant,5123540.644651398
200,min,1681,1649,1658,0.00042889886926581654,4,2,dominant,5123540.644651398
200,min,1687,1649,1655,0.0006158314305098937,3,1,only_child,9931304.7286444
200,min,1687,1649,1657,0.00023428228467482813,3,1,only_child,9931304.7286444
200,min,1687,1649,1658,0.00042889886926581654,3,1,only_child,9931304.7286444
200,min,1688,1649,1663,0.0008742700849832924,4,1,only_child,9779993.43531802
200,min,1688,1649,1655,0.0006158314305098937,4,1,only_child,9779993.43531802
200,min,1688,1649,1657,0.00023428228467482813,4,1,only_child,9779993.43531802
200,min,1688,1649,1658,0.00042889886926581654,4,1,only_child,9779993.43531802
200,min,1772,1750,1755,2.1741316579945243e-05,3,2,dominant,9706627.168543395
200,min,1772,1750,1756,2.798949853556295e-05,3,2,dominant,9706627.168543395
200,min,1772,1750,1762,4.616500859277514e-05,3,2,dominant,9706627.168543395
200,min,1813,1795,1792,0.0002578836519010966,2,2,dominant,3396872.947685486
200,min,1813,1795,1793,0.0006439455400981264,2,2,dominant,3396872.947685486
200,min,1815,1781,1793,0.0006439455400981264,2,2,dominant,3796623.223610626
200,min,1815,1781,1795,0.0004391761789767496,2,2,dominant,3796623.223610626
200,min,1820,1795,1796,0.00033031062494102325,1,2,dominant,4493057.50199252
200,min,1821,1781,1797,0.0005967111339890717,1,3,dominant,4283201.8396289
200,min,1830,1781,1797,0.0005967111339890717,1,3,protected,1387052.7246010876
200,min,1882,1853,1857,0.0005131626458787597,3,4,protected,1725380.5718388173
200,min,1882,1853,1854,0.00035911930819218225,3,4,protected,1725380.5718388173
200,min,1882,1853,1852,0.00045006974190752526,3,4,protected,1725380.5718388173
200,min,1883,1853,1859,0.00013826129768760347,2,1,only_child,5477460.190776772
200,min,1883,1853,1855,0.0003174796320785033,2,1,only_child,5477460.190776772
200,min,1884,1853,1860,0.0002708950454810465,2,1,only_child,2812642.7228540126
200,min,1884,1853,1852,0.00045006974190752526,2,1,only_child,2812642.7228540126
200,min,1885,1853,1861,2.8461187866795536e-05,2,1,only_child,3459942.5262681595
200,min,1885,1853,1852,0.00045006974190752526,2,1,only_child,3459942.5262681595
200,min,1886,1857,1854,0.00035911930819218225,1,1,only_child,8629915.758251993
200,min,1887,1853,1864,0.00010983381060160308,4,2,dominant,3181053.503491521
200,min,1887,1853,1863,0.00011631289527062614,4,2,dominant,3181053.503491521
200,min,1887,1853,1859,0.00013826129768760347,4,2,dominant,3181053.503491521
200,min,1887,1853,1855,0.0003174796320785033,4,2,dominant,3181053.503491521
200,min,1889,1857,1868,0.0006399918944779837,1,1,only_child,3996569.8898939053
200,min,1890,1853,1870,0.00026298150788306326,3,1,only_child,2777213.735289869
200,min,1890,1853,1860,0.0002708950454810465,3,1,only_child,2777213.735289869
200,min,1890,1853,1852,0.00045006974190752526,3,1,only_child,2777213.735289869
200,min,1891,1858,1874,0.0002684136945480265,2,2,protected,7505242.556738599
200,min,1891,1858,1875,0.0004422384031404744,2,2,protected,7505242.556738599
200,min,1892,1858,1874,0.0002684136945480265,2,2,dominant,7628098.057749215
200,min,1892,1858,1875,0.0004422384031404744,2,2,dominant,7628098.057749215
200,min,1893,1858,1875,0.0004422384031404744,1,1,only_child,3372413.0315185464
200,min,1894,1853,1877,0.00026843777131539383,1,1,only_child,6385502.17229874
200,min,1895,1853,1878,5.6735512857961805e-05,2,2,protected,3963257.7004387355
200,min,1895,1853,1877,0.00026843777131539383,2,2,protected,3963257.7004387355
200,min,1896,1853,1878,5.6735512857961805e-05,2,2,dominant,3984082.8119665813
200,min,1896,1853,1877,0.00026843777131539383,2,2,dominant,3984082.8119665813
200,min,1897,1853,1863,0.00011631289527062614,3,1,only_child,3831915.274574983
200,min,1897,1853,1859,0.00013826129768760347,3,1,only_child,3831915.274574983
200,min,1897,1853,1855,0.0003174796320785033,3,1,only_child,3831915.274574983
200,min,1899,1834,1840,0.0005208981447886684,1,1,only_child,3912543.955957349
200,min,1904,1834,1837,0.0004300010001589727,2,1,only_child,7110097.5995076
200,min,1904,1834,1840,0.0005208981447886684,2,1,only_child,7110097.5995076
200,min,1906,1843,1845,8.632320592678426e-05,2,2,protected,3502243.248324103
200,min,1906,1843,1844,7.056899493245079e-05,2,2,protected,3502243.248324103
200,min,1907,1843,1845,8.632320592678426e-05,2,2,dominant,5682005.523913312
200,min,1907,1843,1844,7.056899493245079e-05,2,2,dominant,5682005.523913312
200,min,1909,1843,1849,9.608564311864518e-05,4,2,dominant,7328149.206943658
200,min,1909,1843,1850,4.6412730082356545e-05,4,2,dominant,7328149.206943658
200,min,1909,1843,1845,8.632320592678426e-05,4,2,dominant,7328149.206943658
200,min,1909,1843,1844,7.056899493245079e-05,4,2,dominant,7328149.206943658
200,min,1912,602,670,0.006043894931098145,2,1,only_child,8957855.505056681
200,min,1912,602,654,0.003365453215139171,2,1,only_child,8957855.505056681
225,min,131,1,21,0.006832417433505095,1,2,protected,1750118.7353424656
225,min,132,1,21,0.006832417433505095,1,2,dominant,6821802.882816058
225,min,136,1,22,0.0026167533486082116,1,2,dominant,6821802.882816058
225,min,144,1,24,0.0009101443806205299,4,1,only_child,8541812.466721177
225,min,144,1,48,0.004625416490922056,4,1,only_child,8541812.466721177
225,min,144,1,45,0.006036491220157679,4,1,only_child,8541812.466721177
225,min,144,1,21,0.006832417433505095,4,1,only_child,8541812.466721177
225,min,160,1,42,0.0031583585511919046,2,2,dominant,5162728.501841529
225,min,160,1,22,0.0026167533486082116,2,2,dominant,5162728.501841529
225,min,183,1,48,0.004625416490922056,3,2,dominant,5331335.241171337
225,min,183,1,45,0.006036491220157679,3,2,dominant,5331335.241171337
225,min,183,1,21,0.006832417433505095,3,2,dominant,5331335.241171337
225,min,443,1141,324,0.01285148544158195,2,1,only_child,4502325.636607452
225,min,443,1141,1148,0.006427823919903145,2,1,only_child,4502325.636607452
225,min,480,302,345,0.00769298343512892,2,1,only_child,9997367.675814806
225,min,480,302,304,0.018618634459969526,2,1,only_child,9997367.675814806
225,min,488,301,347,0.028667694920679245,1,2,dominant,8720063.978964943
225,min,840,601,624,0.0017429782398865965,4,2,dominant,6161306.158584186
225,min,840,601,638,0.006384698441742464,4,2,dominant,6161306.158584186
225,min,840,601,628,0.007640129187979631,4,2,dominant,6161306.158584186
225,min,840,601,633,0.018884346153560678,4,2,dominant,6161306.158584186
225,min,842,601,638,0.006384698441742464,3,1,only_child,9627188.06665995
225,min,842,601,628,0.007640129187979631,3,1,only_child,9627188.06665995
225,min,842,601,633,0.018884346153560678,3,1,only_child,9627188.06665995
225,min,852,601,628,0.007640129187979631,2,3,dominant,2176755.8177108536
225,min,852,601,633,0.018884346153560678,2,3,dominant,2176755.8177108536
225,min,853,601,628,0.007640129187979631,2,3,protected,2039462.2884240944
225,min,853,601,633,0.018884346153560678,2,3,protected,2039462.2884240944
225,min,901,601,715,0.0010688462703522749,7,2,protected,4428120.017628127
225,min,901,601,717,0.0007599742085838884,7,2,protected,4428120.017628127
225,min,901,601,706,0.0008813859740299066,7,2,protected,4428120.017628127
